date,activity,distance in meters,duration in seconds,notes,event name,created at,updated at
2014-05-29 12:00:00 +0100,cycling,6276.4416,1800.0,local,,2014-06-02 17:45:24 +0100,2014-06-02 17:45:24 +0100
2014-05-27 17:00:00 +0100,cycling,14700.0,2100.0,L2,,2014-06-02 17:48:00 +0100,2014-06-02 17:48:00 +0100
2014-05-28 17:00:00 +0100,running,400.0,120.0,Aborted brick run,,2014-06-02 17:51:36 +0100,2014-06-02 17:51:36 +0100
2014-05-30 08:00:00 +0100,swimming,1600.0,1920.0,4x400,,2014-06-02 17:52:50 +0100,2014-06-02 17:52:50 +0100
2014-06-01 07:00:00 +0100,swimming,1500.0,1587.0,Hyde Park Triathlon Swim,Hyde Park Triathlon,2014-06-02 17:40:19 +0100,2014-06-02 17:40:19 +0100
2014-05-31 09:00:00 +0100,cycling,22600.0,2520.0,5x1 pickups,,2014-06-02 17:41:36 +0100,2014-06-02 17:41:36 +0100
2014-05-30 12:00:00 +0100,cycling,6759.2448,1200.0,local,,2014-06-02 17:45:51 +0100,2014-06-02 17:45:51 +0100
2014-05-28 17:00:00 +0100,cycling,13800.0,1920.0,Brick ride,,2014-06-02 17:49:54 +0100,2014-06-02 17:49:54 +0100
2014-06-02 18:00:00 +0100,cycling,8000.0,1500.0,Pootle with Emily,,2014-06-03 21:09:12 +0100,2014-06-03 21:09:12 +0100
2014-06-03 18:00:00 +0100,cycling,7500.0,960.0,Down to lake,,2014-06-03 21:07:33 +0100,2014-06-03 21:07:33 +0100
2014-06-03 20:00:00 +0100,cycling,7500.0,960.0,Back from lake,,2014-06-03 21:08:15 +0100,2014-06-03 21:08:15 +0100
2014-06-03 19:00:00 +0100,swimming,2900.0,3360.0,OW @ Thorpe,,2014-06-03 21:08:37 +0100,2014-06-03 21:08:37 +0100
2014-07-03 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-07-04 22:56:10 +0100,2014-07-04 22:56:10 +0100
2014-07-02 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-07-04 22:56:37 +0100,2014-07-04 22:56:37 +0100
2014-07-03 17:00:00 +0100,running,4400.0,1620.0,Run with double buggy,,2014-07-04 23:01:09 +0100,2014-07-04 23:01:09 +0100
2014-06-30 17:00:00 +0100,running,6100.0,2280.0,Run with double buggy,,2014-07-04 23:02:52 +0100,2014-07-04 23:02:52 +0100
2014-07-04 12:00:00 +0100,cycling,15000.0,2400.0,2x commute,,2014-07-04 22:53:52 +0100,2014-07-04 22:53:52 +0100
2014-07-02 17:00:00 +0100,swimming,800.0,900.0,Quick swim,,2014-07-04 22:55:08 +0100,2014-07-04 22:55:08 +0100
2014-07-01 12:00:00 +0100,cycling,17000.0,2400.0,2x commute,,2014-07-04 22:57:07 +0100,2014-07-04 22:57:07 +0100
2014-07-04 20:00:00 +0100,cycling,33800.0,4080.0,Clevedon loop,,2014-07-04 23:00:27 +0100,2014-07-04 23:00:27 +0100
2014-07-15 17:00:00 +0100,running,7450.0,2314.0,Run home from work,,2014-07-17 11:57:37 +0100,2014-07-17 11:57:37 +0100
2014-07-16 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-07-17 11:58:57 +0100,2014-07-17 11:58:57 +0100
2014-07-16 17:00:00 +0100,swimming,2200.0,2700.0,6/6/6,,2014-07-17 12:00:18 +0100,2014-07-17 12:00:18 +0100
2014-06-09 18:00:00 +0100,swimming,2300.0,2700.0,6/6/6,,2014-06-10 21:56:27 +0100,2014-06-10 21:56:27 +0100
2014-06-10 18:00:00 +0100,cycling,40000.0,4500.0,L3 bike,,2014-06-10 21:57:13 +0100,2014-06-10 21:57:13 +0100
2014-06-10 19:00:00 +0100,running,3000.0,870.0,Brick run,,2014-06-10 21:57:35 +0100,2014-06-10 21:57:35 +0100
2014-07-11 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-07-12 12:55:45 +0100,2014-07-12 12:55:45 +0100
2014-07-09 12:00:00 +0100,cycling,25000.0,3600.0,2x commute + paddington to Holborn and back,,2014-07-12 12:58:33 +0100,2014-07-12 12:58:33 +0100
2014-07-08 17:00:00 +0100,running,6000.0,2040.0,Off-road run,,2014-07-12 12:59:22 +0100,2014-07-12 12:59:22 +0100
2014-07-06 18:00:00 +0100,cycling,22500.0,2760.0,Quick loop,,2014-07-12 12:51:45 +0100,2014-07-12 12:51:45 +0100
2014-07-06 10:00:00 +0100,running,10100.0,3720.0,Hilly run with double buggy,,2014-07-12 12:52:26 +0100,2014-07-12 12:52:26 +0100
2014-07-07 12:00:00 +0100,cycling,14400.0,1800.0,2x commute,,2014-07-12 12:53:08 +0100,2014-07-12 12:53:08 +0100
2014-07-08 12:00:00 +0100,cycling,15100.0,1920.0,2x commute,,2014-07-12 12:53:35 +0100,2014-07-12 12:53:35 +0100
2014-07-10 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-07-12 12:55:31 +0100,2014-07-12 12:55:31 +0100
2014-07-12 09:00:00 +0100,running,12000.0,4200.0,Park run + there and back,,2014-07-12 12:56:24 +0100,2014-07-12 12:56:24 +0100
2014-07-11 17:00:00 +0100,swimming,2000.0,2700.0,6x335,,2014-07-12 12:57:37 +0100,2014-07-12 12:57:37 +0100
2014-06-15 07:00:00 +0100,swimming,1900.0,2115.0,Ironman 70.3 swim,,2014-06-20 14:43:19 +0100,2014-06-20 14:43:19 +0100
2014-06-19 20:00:00 +0100,cycling,40000.0,4500.0,Backwell Clevedon loop,,2014-06-20 14:37:06 +0100,2014-06-20 14:37:06 +0100
2014-06-15 08:00:00 +0100,cycling,91100.0,10920.0,Ironman 70.3 bike,,2014-06-20 14:43:54 +0100,2014-06-20 14:43:54 +0100
2014-06-15 11:00:00 +0100,running,21100.0,6840.0,Ironman 70.3 run,,2014-06-20 14:45:20 +0100,2014-06-20 14:45:20 +0100
2014-06-11 18:00:00 +0100,running,7700.0,2700.0,L2 run,,2014-06-20 14:46:04 +0100,2014-06-20 14:46:04 +0100
2014-06-13 17:00:00 +0100,cycling,13600.0,1920.0,5x1 pickups,,2014-06-20 14:47:07 +0100,2014-06-20 14:47:07 +0100
2014-06-13 18:00:00 +0100,running,2200.0,810.0,Quick brick,,2014-06-20 14:47:42 +0100,2014-06-20 14:47:42 +0100
2014-06-12 08:00:00 +0100,swimming,1600.0,1920.0,8x200,,2014-06-20 14:48:28 +0100,2014-06-20 14:48:28 +0100
2014-06-16 18:00:00 +0100,cycling,12900.0,3000.0,Pootle with Emily,,2014-06-20 14:49:34 +0100,2014-06-20 14:49:34 +0100
2014-06-17 12:00:00 +0100,cycling,3000.0,600.0,Pootle with Emily,,2014-06-20 14:50:23 +0100,2014-06-20 14:50:23 +0100
2014-07-13 12:00:00 +0100,cycling,20000.0,2400.0,LA to Almondsbury,,2014-07-14 09:33:35 +0100,2014-07-14 09:33:35 +0100
2014-06-21 19:00:00 +0100,cycling,47500.0,5760.0,"Chew Valley loop, rear derailleur broke!",,2014-06-23 17:42:43 +0100,2014-06-23 17:42:43 +0100
2014-06-22 12:00:00 +0100,running,11500.0,4380.0,"Hot, hilly & off-road run with Emily in the buggy!",,2014-06-23 17:43:12 +0100,2014-06-23 17:43:12 +0100
2014-06-20 17:00:00 +0100,cycling,7000.0,1380.0,Pootle with Emily,,2014-06-23 17:44:17 +0100,2014-06-23 17:44:17 +0100
2014-06-25 08:00:00 +0100,swimming,1500.0,2100.0,Mixed set,,2014-06-25 09:52:28 +0100,2014-06-25 09:52:28 +0100
2014-06-24 19:00:00 +0100,running,6500.0,2190.0,L3 evening run,,2014-06-25 09:54:42 +0100,2014-06-25 09:54:42 +0100
2014-06-24 08:00:00 +0100,cycling,15000.0,2100.0,"To station, from PAD to KGX, from CBG to airbnb",,2014-06-25 09:56:04 +0100,2014-06-25 09:56:04 +0100
2014-06-25 08:00:00 +0100,cycling,4500.0,600.0,local,,2014-06-25 09:59:23 +0100,2014-06-25 09:59:23 +0100
2014-06-23 18:00:00 +0100,cycling,4000.0,900.0,pootle with Emily,,2014-06-25 09:59:59 +0100,2014-06-25 09:59:59 +0100
2014-06-26 12:00:00 +0100,cycling,10000.0,1500.0,local,,2014-06-28 19:46:28 +0100,2014-06-28 19:46:28 +0100
2014-07-15 09:00:00 +0100,running,7450.0,2400.0,Run to work,,2014-07-15 11:14:07 +0100,2014-07-15 11:14:07 +0100
2014-07-14 12:00:00 +0100,cycling,15000.0,1920.0,Commute x2,,2014-07-15 11:14:43 +0100,2014-07-15 11:14:43 +0100
2014-06-26 08:00:00 +0100,swimming,1200.0,1500.0,12x100,,2014-06-28 19:45:36 +0100,2014-06-28 19:45:36 +0100
2014-06-27 08:00:00 +0100,swimming,1000.0,1200.0,Quick swim,,2014-06-28 19:45:54 +0100,2014-06-28 19:45:54 +0100
2014-06-27 12:00:00 +0100,cycling,20000.0,2700.0,local,,2014-06-28 19:46:55 +0100,2014-06-28 19:46:55 +0100
2014-07-17 19:00:00 +0100,cycling,113600.0,14700.0,Cheddar/Weston loop - BONK!,,2014-08-04 11:30:39 +0100,2014-08-04 11:30:39 +0100
2014-07-18 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-08-04 11:31:28 +0100,2014-08-04 11:31:28 +0100
2014-08-02 08:00:00 +0100,running,11600.0,3480.0,Parkrun + there and back,,2014-08-04 11:32:36 +0100,2014-08-04 11:32:36 +0100
2014-08-03 08:00:00 +0100,cycling,60000.0,7200.0,Felt a bit rough,,2014-08-04 11:23:42 +0100,2014-08-04 11:23:42 +0100
2014-07-17 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-08-04 11:31:05 +0100,2014-08-04 11:31:05 +0100
2014-08-04 17:00:00 +0100,cycling,10000.0,2400.0,Pootle with the girls,,2014-08-04 20:01:43 +0100,2014-08-04 20:01:43 +0100
2014-07-30 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-08-04 20:02:41 +0100,2014-08-04 20:02:41 +0100
2014-08-04 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-08-04 20:01:10 +0100,2014-08-04 20:01:10 +0100
2014-08-06 13:00:00 +0100,swimming,1000.0,1500.0,Easy swim inc 400 paddles,,2014-08-06 15:58:30 +0100,2014-08-06 15:58:30 +0100
2014-08-06 12:00:00 +0100,running,8700.0,3000.0,Lunchtime run round downs. Stiff achilles,,2014-08-06 15:59:56 +0100,2014-08-06 15:59:56 +0100
2014-07-24 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-08-07 12:14:30 +0100,2014-08-07 12:14:30 +0100
2014-07-29 12:00:00 +0100,cycling,22100.0,3060.0,2x commute + some hills,,2014-08-07 12:18:28 +0100,2014-08-07 12:18:28 +0100
2014-07-31 12:00:00 +0100,cycling,37200.0,4800.0,2x commute + extra loop,,2014-08-07 12:19:04 +0100,2014-08-07 12:19:04 +0100
2014-07-21 17:00:00 +0100,running,3700.0,1305.0,Evening run to get takeaway (hill),,2014-08-07 12:12:35 +0100,2014-08-07 12:12:35 +0100
2014-07-22 12:00:00 +0100,cycling,16400.0,2400.0,2x commute,,2014-08-07 12:13:23 +0100,2014-08-07 12:13:23 +0100
2014-07-23 12:00:00 +0100,cycling,45700.0,6600.0,2x commute + local (stoke bishop),,2014-08-07 12:14:05 +0100,2014-08-07 12:14:05 +0100
2014-07-26 08:00:00 +0100,running,6700.0,2160.0,Morning run in Glasgow,,2014-08-07 12:16:44 +0100,2014-08-07 12:16:44 +0100
2014-08-06 12:00:00 +0100,cycling,19000.0,2700.0,2x commute + extra,,2014-08-07 17:00:21 +0100,2014-08-07 17:00:21 +0100
2014-08-05 12:00:00 +0100,cycling,19100.0,2760.0,2x commute + extra,,2014-08-07 17:00:55 +0100,2014-08-07 17:00:55 +0100
2014-08-05 17:00:00 +0100,running,2400.0,840.0,Brick run,,2014-08-07 17:02:15 +0100,2014-08-07 17:02:15 +0100
2014-07-25 11:00:00 +0100,cycling,21200.0,2520.0,Quick loop,,2014-08-08 10:50:49 +0100,2014-08-08 10:50:49 +0100
2014-07-24 12:00:00 +0100,swimming,1000.0,1200.0,Quick swim,,2014-08-08 10:51:31 +0100,2014-08-08 10:51:31 +0100
2014-08-07 12:00:00 +0100,cycling,20200.0,2580.0,2x commute + local,,2014-08-08 11:55:00 +0100,2014-08-08 11:55:00 +0100
2014-08-10 04:00:00 +0100,cycling,160000.0,17100.0,Ride 100 + to the start + local. WET!,,2014-08-11 10:36:49 +0100,2014-08-11 10:36:49 +0100
2014-08-08 12:00:00 +0100,cycling,17300.0,2760.0,2x commute,,2014-08-11 10:37:52 +0100,2014-08-11 10:37:52 +0100
2014-08-08 17:00:00 +0100,swimming,1200.0,2160.0,Easy swim,,2014-08-11 10:38:27 +0100,2014-08-11 10:38:27 +0100
2014-08-11 09:00:00 +0100,swimming,1000.0,1200.0,10x100 mixed,,2014-08-11 10:38:53 +0100,2014-08-11 10:38:53 +0100
2014-08-01 12:00:00 +0100,cycling,20300.0,3480.0,2x commute + extra loop,,2014-08-11 10:39:59 +0100,2014-08-11 10:39:59 +0100
2014-08-12 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-08-15 10:19:25 +0100,2014-08-15 10:19:25 +0100
2014-08-11 12:00:00 +0100,cycling,16000.0,2520.0,2x commute with extra hill,,2014-08-15 10:20:07 +0100,2014-08-15 10:20:07 +0100
2014-08-13 12:00:00 +0100,cycling,19500.0,2700.0,2x commute + extra loop,,2014-08-15 10:20:50 +0100,2014-08-15 10:20:50 +0100
2014-08-13 12:00:00 +0100,running,11500.0,3960.0,Lunch run around downs,,2014-08-15 10:21:27 +0100,2014-08-15 10:21:27 +0100
2014-08-14 12:00:00 +0100,cycling,15000.0,1860.0,2x commute,,2014-08-15 10:21:52 +0100,2014-08-15 10:21:52 +0100
2014-08-30 09:00:00 +0100,running,11600.0,4020.0,Run with double buggy inc parkrun,,2014-09-01 20:19:35 +0100,2014-09-01 20:19:35 +0100
2014-08-28 12:00:00 +0100,cycling,17000.0,2700.0,2x commute,,2014-09-01 20:22:25 +0100,2014-09-01 20:22:25 +0100
2014-08-26 17:00:00 +0100,running,4300.0,1560.0,Quick run with buggy,,2014-09-01 20:24:46 +0100,2014-09-01 20:24:46 +0100
2014-08-20 12:00:00 +0100,cycling,14500.0,1800.0,2x commute,,2014-09-01 20:30:24 +0100,2014-09-01 20:30:24 +0100
2014-08-20 17:00:00 +0100,running,5300.0,1800.0,Easy run,,2014-09-01 20:31:34 +0100,2014-09-01 20:31:34 +0100
2014-08-19 12:00:00 +0100,cycling,22600.0,3060.0,2x commute,,2014-09-01 20:32:52 +0100,2014-09-01 20:32:52 +0100
2014-08-23 07:00:00 +0100,swimming,1900.0,2220.0,Little Woody swim,,2014-09-01 20:26:50 +0100,2014-09-01 20:26:50 +0100
2014-08-23 08:00:00 +0100,cycling,81000.0,9420.0,Little Woody bike,,2014-09-01 20:27:25 +0100,2014-09-01 20:27:25 +0100
2014-08-16 15:00:00 +0100,cycling,7300.0,2220.0,Pootle with both girls in chariot,,2014-08-17 19:59:52 +0100,2014-08-17 19:59:52 +0100
2014-08-17 17:00:00 +0100,cycling,15500.0,1710.0,Quick blast,,2014-08-17 20:01:12 +0100,2014-08-17 20:01:12 +0100
2014-08-16 13:00:00 +0100,running,16000.0,5700.0,Hilly and mostly off road,,2014-08-17 20:01:56 +0100,2014-08-17 20:01:56 +0100
2014-08-15 12:00:00 +0100,cycling,16000.0,2100.0,2x commute,,2014-08-17 20:02:50 +0100,2014-08-17 20:02:50 +0100
2014-08-15 12:00:00 +0100,swimming,1600.0,1920.0,Continuous,,2014-08-17 20:03:18 +0100,2014-08-17 20:03:18 +0100
2014-08-31 12:00:00 +0100,cycling,82500.0,10500.0,Part of Bristol Belter,,2014-09-01 20:15:24 +0100,2014-09-01 20:15:24 +0100
2014-08-29 17:00:00 +0100,swimming,1600.0,1800.0,5x320m inc paddles,,2014-09-01 20:18:07 +0100,2014-09-01 20:18:07 +0100
2014-08-29 12:00:00 +0100,cycling,15000.0,2100.0,2x commute,,2014-09-01 20:20:18 +0100,2014-09-01 20:20:18 +0100
2014-08-27 12:00:00 +0100,cycling,14500.0,1860.0,2x commute,,2014-09-01 20:23:07 +0100,2014-09-01 20:23:07 +0100
2014-08-26 09:00:00 +0100,cycling,13100.0,1920.0,Quick spin,,2014-09-01 20:23:56 +0100,2014-09-01 20:23:56 +0100
2014-08-26 12:00:00 +0100,swimming,200.0,240.0,Quick dip,,2014-09-01 20:25:41 +0100,2014-09-01 20:25:41 +0100
2014-08-25 17:00:00 +0100,swimming,200.0,240.0,Quick dip,,2014-09-01 20:26:17 +0100,2014-09-01 20:26:17 +0100
2014-10-16 12:00:00 +0100,cycling,15000.0,2040.0,2x commute,,2014-10-17 23:29:08 +0100,2014-10-17 23:29:08 +0100
2014-08-21 12:00:00 +0100,cycling,15600.0,2280.0,2x commute,,2014-09-01 20:29:11 +0100,2014-09-01 20:29:11 +0100
2014-08-23 11:00:00 +0100,running,17100.0,5640.0,Little Woody run,,2014-09-01 20:28:19 +0100,2014-09-01 20:28:19 +0100
2014-10-14 09:00:00 +0100,running,7600.0,2340.0,Run to work,,2014-10-17 23:29:40 +0100,2014-10-17 23:29:40 +0100
2014-10-14 17:00:00 +0100,running,7400.0,2220.0,Run home,,2014-10-17 23:30:10 +0100,2014-10-17 23:30:10 +0100
2014-10-15 12:00:00 +0100,cycling,30000.0,4200.0,2x commute plus extra loop on way in,,2014-10-17 23:31:14 +0100,2014-10-17 23:31:14 +0100
2014-10-17 11:00:00 +0100,cycling,20000.0,2700.0,2x commute plus extra hill,,2014-10-17 23:31:46 +0100,2014-10-17 23:31:46 +0100
2014-09-25 14:00:00 +0100,swimming,1500.0,1800.0,3x500m easy,,2014-10-17 23:32:33 +0100,2014-10-17 23:32:33 +0100
2014-10-11 18:00:00 +0100,running,5500.0,1560.0,Quick loop,,2014-10-12 21:50:45 +0100,2014-10-12 21:50:45 +0100
2014-10-08 12:00:00 +0100,cycling,21000.0,3240.0,2x commute + extra,,2014-10-12 21:52:00 +0100,2014-10-12 21:52:00 +0100
2014-10-02 12:00:00 +0100,cycling,16000.0,2340.0,2x commute,,2014-10-12 21:55:35 +0100,2014-10-12 21:55:35 +0100
2014-10-03 12:00:00 +0100,cycling,15600.0,2400.0,2x commute,,2014-10-12 21:56:25 +0100,2014-10-12 21:56:25 +0100
2014-10-01 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-10-12 21:58:18 +0100,2014-10-12 21:58:18 +0100
2014-10-12 09:00:00 +0100,cycling,47000.0,5700.0,Shirlock row loop,,2014-10-12 21:50:03 +0100,2014-10-12 21:50:03 +0100
2014-10-09 17:00:00 +0100,swimming,2000.0,2400.0,5x400,,2014-10-12 21:52:47 +0100,2014-10-12 21:52:47 +0100
2014-09-30 09:00:00 +0100,running,8000.0,2700.0,Run to work,,2014-10-12 21:54:33 +0100,2014-10-12 21:54:33 +0100
2014-09-30 17:00:00 +0100,running,8700.0,2820.0,Run home from work,,2014-10-12 21:54:57 +0100,2014-10-12 21:54:57 +0100
2014-10-03 12:00:00 +0100,running,7500.0,2520.0,Lunchtime run,,2014-10-12 21:57:00 +0100,2014-10-12 21:57:00 +0100
2014-10-03 18:00:00 +0100,cycling,15000.0,2040.0,Into town and back,,2014-10-12 21:57:41 +0100,2014-10-12 21:57:41 +0100
2014-10-02 17:00:00 +0100,swimming,1600.0,1920.0,Mixed set - no goggles!,,2014-10-12 21:59:04 +0100,2014-10-12 21:59:04 +0100
2014-09-29 12:00:00 +0100,cycling,24000.0,3300.0,2x commute plus extra loop,,2014-10-12 22:03:24 +0100,2014-10-12 22:03:24 +0100
2014-10-07 09:00:00 +0100,running,7400.0,2340.0,Run to work,,2014-10-12 22:04:42 +0100,2014-10-12 22:04:42 +0100
2014-10-07 17:00:00 +0100,running,7400.0,2220.0,Run home,,2014-10-12 22:05:03 +0100,2014-10-12 22:05:03 +0100
2014-10-06 12:00:00 +0100,cycling,15000.0,1980.0,2x commute,,2014-10-12 22:05:36 +0100,2014-10-12 22:05:36 +0100
2014-10-09 12:00:00 +0100,cycling,24000.0,3600.0,2x commute + dundry hill on way in,,2014-10-12 22:06:33 +0100,2014-10-12 22:06:33 +0100
2014-10-10 11:00:00 +0100,cycling,20000.0,2340.0,Quick loop,,2014-10-12 22:06:56 +0100,2014-10-12 22:06:56 +0100
2014-10-10 15:00:00 +0100,running,10700.0,3600.0,Run with double buggy,,2014-10-12 22:07:24 +0100,2014-10-12 22:07:24 +0100
2014-10-05 09:00:00 +0100,running,7000.0,2520.0,Runny with buggy up Gatcombe hill,,2014-10-12 22:08:18 +0100,2014-10-12 22:08:18 +0100
2014-09-28 14:00:00 +0100,cycling,47000.0,3630.0,Longer loop L3-4,,2014-10-12 22:09:46 +0100,2014-10-12 22:09:46 +0100
2014-10-13 12:00:00 +0100,cycling,15000.0,2040.0,2x commute,,2014-10-14 10:58:00 +0100,2014-10-14 10:58:00 +0100
2014-09-25 13:00:00 +0100,running,5000.0,1500.0,Easy run,,2014-10-17 23:33:00 +0100,2014-10-17 23:33:00 +0100
2014-10-18 09:00:00 +0100,running,11340.0,4020.0,Run with double buggy,,2014-10-19 20:11:04 +0100,2014-10-19 20:11:04 +0100
2014-10-19 08:00:00 +0100,cycling,76600.0,9900.0,Cheddar Weston loop,,2014-10-19 20:12:09 +0100,2014-10-19 20:12:09 +0100
2014-11-03 12:00:00 +0000,cycling,15000.0,2040.0,2x commute,,2014-11-22 19:56:53 +0000,2014-11-22 19:56:53 +0000
2014-10-30 12:00:00 +0000,running,10000.0,3120.0,Downs loop,,2014-10-30 14:12:14 +0000,2014-10-30 14:12:14 +0000
2014-10-27 12:00:00 +0000,swimming,1500.0,1800.0,Continuous,,2014-10-30 14:12:38 +0000,2014-10-30 14:12:38 +0000
2014-10-20 14:00:00 +0100,running,6000.0,1800.0,Crawfordsburn loop,,2014-10-30 14:14:35 +0000,2014-10-30 14:14:35 +0000
2014-10-21 14:00:00 +0100,running,6000.0,1800.0,Crawfordsburn loop,,2014-10-30 14:14:57 +0000,2014-10-30 14:14:57 +0000
2014-10-24 12:00:00 +0100,cycling,24000.0,3420.0,2x Commute + extra loop,,2014-10-30 14:17:47 +0000,2014-10-30 14:17:47 +0000
2014-10-25 08:00:00 +0100,running,12600.0,4200.0,Including park run,,2014-10-30 14:19:21 +0000,2014-10-30 14:19:21 +0000
2014-10-26 13:00:00 +0000,cycling,32500.0,4500.0,Hilly loop,,2014-10-30 14:20:00 +0000,2014-10-30 14:20:00 +0000
2014-10-23 17:00:00 +0100,swimming,2300.0,2760.0,Squad swim,,2014-10-30 14:20:42 +0000,2014-10-30 14:20:42 +0000
2014-10-23 12:00:00 +0100,cycling,15000.0,1920.0,2x commute,,2014-10-30 14:22:26 +0000,2014-10-30 14:22:26 +0000
2014-10-21 11:00:00 +0100,swimming,500.0,600.0,Quick swim,,2014-10-30 14:23:04 +0000,2014-10-30 14:23:04 +0000
2014-10-27 12:00:00 +0000,cycling,25500.0,3600.0,2x commute + extra loop,,2014-10-30 14:23:47 +0000,2014-10-30 14:23:47 +0000
2014-10-28 09:00:00 +0000,running,7400.0,2340.0,Run to work,,2014-10-30 14:24:39 +0000,2014-10-30 14:24:39 +0000
2014-10-28 17:00:00 +0000,running,7400.0,2340.0,Run home,,2014-10-30 14:25:01 +0000,2014-10-30 14:25:01 +0000
2014-10-29 12:00:00 +0000,cycling,20000.0,2700.0,2x commute + extra loop,,2014-10-30 14:25:32 +0000,2014-10-30 14:25:32 +0000
2014-11-04 08:00:00 +0000,running,7800.0,2760.0,Commute in,,2014-11-22 19:57:45 +0000,2014-11-22 19:57:45 +0000
2014-11-04 17:00:00 +0000,running,9100.0,3120.0,Commute home,,2014-11-22 19:58:27 +0000,2014-11-22 19:58:27 +0000
2014-11-06 12:00:00 +0000,cycling,15000.0,2340.0,2x commute,,2014-11-22 19:59:42 +0000,2014-11-22 19:59:42 +0000
2014-11-08 13:00:00 +0000,running,18300.0,6840.0,L2 off road hilly and muddy,,2014-11-22 20:01:21 +0000,2014-11-22 20:01:21 +0000
2014-11-09 11:00:00 +0000,cycling,15500.0,4800.0,Pootle with the kids,,2014-11-22 20:02:24 +0000,2014-11-22 20:02:24 +0000
2014-11-10 12:00:00 +0000,cycling,15500.0,2160.0,2x commute,,2014-11-22 20:03:33 +0000,2014-11-22 20:03:33 +0000
2014-11-11 17:00:00 +0000,running,9500.0,3240.0,Run home,,2014-11-22 20:05:14 +0000,2014-11-22 20:05:14 +0000
2014-11-10 12:00:00 +0000,swimming,2300.0,2700.0,6/6/6 inc paddles,,2014-11-22 20:05:40 +0000,2014-11-22 20:05:40 +0000
2014-11-12 12:00:00 +0000,cycling,18500.0,2700.0,2x commute + extra loop,,2014-11-22 20:06:31 +0000,2014-11-22 20:06:31 +0000
2014-11-13 12:00:00 +0000,cycling,16000.0,2580.0,2x commute,,2014-11-22 20:07:07 +0000,2014-11-22 20:07:07 +0000
2014-11-14 12:00:00 +0000,cycling,15000.0,2220.0,2x commute,,2014-11-22 20:08:01 +0000,2014-11-22 20:08:01 +0000
2014-11-15 10:00:00 +0000,running,8600.0,2940.0,Watching Claire do the 10k,,2014-11-22 20:08:41 +0000,2014-11-22 20:08:41 +0000
2014-11-07 16:00:00 +0000,swimming,1200.0,1500.0,4x300 easy,,2014-11-07 20:27:13 +0000,2014-11-07 20:27:13 +0000
2014-11-21 12:00:00 +0000,cycling,16000.0,2700.0,2x commute,,2014-11-22 20:19:14 +0000,2014-11-22 20:19:14 +0000
2014-11-21 16:00:00 +0000,swimming,1600.0,1800.0,4x400,,2014-11-22 20:19:41 +0000,2014-11-22 20:19:41 +0000
2014-11-05 12:00:00 +0000,cycling,17000.0,2400.0,2x commute,,2014-11-22 19:59:00 +0000,2014-11-22 19:59:00 +0000
2014-11-07 12:00:00 +0000,cycling,18000.0,2880.0,2x commute,,2014-11-22 20:00:18 +0000,2014-11-22 20:00:18 +0000
2014-11-11 09:00:00 +0000,running,7600.0,2400.0,Run to work,,2014-11-22 20:04:43 +0000,2014-11-22 20:04:43 +0000
2014-11-13 16:00:00 +0000,swimming,2000.0,2400.0,squad swim,,2014-11-22 20:07:30 +0000,2014-11-22 20:07:30 +0000
2014-11-16 14:00:00 +0000,cycling,55000.0,7200.0,hilly & wet,,2014-11-22 20:14:22 +0000,2014-11-22 20:14:22 +0000
2014-11-17 12:00:00 +0000,cycling,17700.0,2460.0,2x commute,,2014-11-22 20:15:22 +0000,2014-11-22 20:15:22 +0000
2014-11-18 17:00:00 +0000,running,7400.0,2340.0,Run home,,2014-11-22 20:16:24 +0000,2014-11-22 20:16:24 +0000
2014-11-18 07:00:00 +0000,running,7600.0,2400.0,Run to work,,2014-11-22 20:16:49 +0000,2014-11-22 20:16:49 +0000
2014-11-19 12:00:00 +0000,cycling,20000.0,2700.0,2x commute + local,,2014-11-22 20:18:00 +0000,2014-11-22 20:18:00 +0000
2014-11-20 12:00:00 +0000,cycling,19000.0,3000.0,2x commute + local,,2014-11-22 20:18:38 +0000,2014-11-22 20:18:38 +0000
2014-10-31 12:00:00 +0000,cycling,15000.0,2040.0,2x commute,,2014-11-22 20:21:07 +0000,2014-11-22 20:21:07 +0000
2014-10-30 12:00:00 +0000,cycling,15000.0,2040.0,2x commute,,2014-11-22 20:22:09 +0000,2014-11-22 20:22:09 +0000
2014-11-02 10:00:00 +0000,running,10000.0,2590.0,Nightingale nightmare 10k,Nightingale nightmare 10k,2014-11-22 20:23:45 +0000,2014-11-22 20:23:45 +0000
2014-11-20 14:00:00 +0000,running,1000.0,300.0,local,,2014-11-22 20:24:34 +0000,2014-11-22 20:24:34 +0000
